#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CALML6	CNGB1	9606.ENSP00000304643	9606.ENSP00000251102	0	0	0	0	0.068	0	0.900	0.623	0.961
CALML6	CNN1	9606.ENSP00000304643	9606.ENSP00000252456	0	0	0	0	0.059	0.133	0	0.935	0.942
CALML6	TRPM4	9606.ENSP00000304643	9606.ENSP00000252826	0	0	0	0	0	0	0	0.682	0.682
CALML6	KRAS	9606.ENSP00000304643	9606.ENSP00000256078	0	0	0	0	0.074	0.097	0.900	0.982	0.998
CALML6	CAMK1	9606.ENSP00000304643	9606.ENSP00000256460	0	0	0	0	0.067	0.129	0.650	0.833	0.946
CALML6	ITPKA	9606.ENSP00000304643	9606.ENSP00000260386	0	0	0	0	0	0.062	0	0.419	0.432
CALML6	PLCB2	9606.ENSP00000304643	9606.ENSP00000260402	0	0	0	0	0	0	0.650	0.183	0.701
CALML6	GUCA1C	9606.ENSP00000304643	9606.ENSP00000261047	0	0	0	0	0.047	0.102	0	0.393	0.435
CALML6	CCND2	9606.ENSP00000304643	9606.ENSP00000261254	0	0	0	0	0	0.071	0	0.483	0.500
CALML6	SNCAIP	9606.ENSP00000304643	9606.ENSP00000261367	0	0	0	0	0	0.104	0	0.437	0.473
CALML6	CASQ2	9606.ENSP00000304643	9606.ENSP00000261448	0	0	0	0	0.048	0.109	0	0.611	0.641
CALML6	TUBGCP3	9606.ENSP00000304643	9606.ENSP00000261965	0	0	0	0	0.055	0	0	0.561	0.568
CALML6	PIK3C3	9606.ENSP00000304643	9606.ENSP00000262039	0	0	0	0	0	0	0	0.975	0.975
CALML6	KCNH2	9606.ENSP00000304643	9606.ENSP00000262186	0	0	0	0	0.065	0.045	0	0.600	0.612
CALML6	TRPA1	9606.ENSP00000304643	9606.ENSP00000262209	0	0	0	0	0	0.104	0	0.738	0.755
CALML6	INVS	9606.ENSP00000304643	9606.ENSP00000262457	0	0	0	0	0	0.104	0	0.764	0.779
CALML6	SLC9A3R1	9606.ENSP00000304643	9606.ENSP00000262613	0	0	0	0	0	0.077	0	0.519	0.537
CALML6	TRPC5	9606.ENSP00000304643	9606.ENSP00000262839	0	0	0	0	0.042	0.144	0	0.792	0.815
CALML6	MAPK3	9606.ENSP00000304643	9606.ENSP00000263025	0	0	0	0	0.057	0.108	0	0.598	0.633
CALML6	EEF2K	9606.ENSP00000304643	9606.ENSP00000263026	0	0	0	0	0	0.137	0	0.864	0.878
CALML6	GRIN2D	9606.ENSP00000304643	9606.ENSP00000263269	0	0	0	0	0	0.060	0.650	0.270	0.738
CALML6	ITPKC	9606.ENSP00000304643	9606.ENSP00000263370	0	0	0	0	0	0.062	0	0.412	0.424
CALML6	ATP2B3	9606.ENSP00000304643	9606.ENSP00000263519	0	0	0	0	0.061	0.094	0	0.703	0.726
CALML6	STRN	9606.ENSP00000304643	9606.ENSP00000263918	0	0	0	0	0.044	0	0	0.958	0.958
CALML6	PIK3CA	9606.ENSP00000304643	9606.ENSP00000263967	0	0	0	0	0	0	0	0.517	0.517
CALML6	SLC9A1	9606.ENSP00000304643	9606.ENSP00000263980	0	0	0	0	0.057	0.050	0	0.934	0.936
CALML6	CBL	9606.ENSP00000304643	9606.ENSP00000264033	0	0	0	0	0	0	0	0.493	0.493
CALML6	MCOLN1	9606.ENSP00000304643	9606.ENSP00000264079	0	0	0	0	0	0	0	0.646	0.646
CALML6	TXK	9606.ENSP00000304643	9606.ENSP00000264316	0	0	0	0	0	0.099	0	0.373	0.411
CALML6	YWHAE	9606.ENSP00000304643	9606.ENSP00000264335	0	0	0	0	0.058	0.084	0	0.581	0.606
CALML6	ADD2	9606.ENSP00000304643	9606.ENSP00000264436	0	0	0	0	0	0.058	0	0.796	0.799
CALML6	FGF10	9606.ENSP00000304643	9606.ENSP00000264664	0	0	0	0	0.043	0.104	0	0.563	0.592
CALML6	ADD1	9606.ENSP00000304643	9606.ENSP00000264758	0	0	0	0	0	0.058	0	0.840	0.842
CALML6	KCNN2	9606.ENSP00000304643	9606.ENSP00000264773	0	0	0	0	0	0.161	0	0.903	0.915
CALML6	GRK7	9606.ENSP00000304643	9606.ENSP00000264952	0	0	0	0	0.048	0.094	0	0.671	0.692
CALML6	RASGRF2	9606.ENSP00000304643	9606.ENSP00000265080	0	0	0	0	0	0.045	0.900	0.283	0.925
CALML6	ENPEP	9606.ENSP00000304643	9606.ENSP00000265162	0	0	0	0	0	0	0	0.782	0.782
CALML6	EGF	9606.ENSP00000304643	9606.ENSP00000265171	0	0	0	0	0	0	0	0.505	0.505
CALML6	TRPV5	9606.ENSP00000304643	9606.ENSP00000265310	0	0	0	0	0	0.126	0	0.659	0.689
CALML6	SRI	9606.ENSP00000304643	9606.ENSP00000265729	0	0	0	0	0.059	0	0	0.840	0.843
CALML6	CACNA1C	9606.ENSP00000304643	9606.ENSP00000266376	0	0	0	0	0	0.136	0.900	0.990	0.999
CALML6	FGF7	9606.ENSP00000304643	9606.ENSP00000267843	0	0	0	0	0	0.104	0	0.566	0.594
CALML6	WDR93	9606.ENSP00000304643	9606.ENSP00000268130	0	0	0	0	0	0	0	0.498	0.497
CALML6	IQGAP1	9606.ENSP00000304643	9606.ENSP00000268182	0	0	0	0	0	0.149	0	0.993	0.994
CALML6	SH3BGRL3	9606.ENSP00000304643	9606.ENSP00000270792	0	0	0	0	0	0	0	0.421	0.420
CALML6	KCNH1	9606.ENSP00000304643	9606.ENSP00000271751	0	0	0	0	0	0.236	0	0.652	0.722
CALML6	RALB	9606.ENSP00000304643	9606.ENSP00000272519	0	0	0	0	0.074	0.097	0	0.477	0.525
CALML6	IQGAP2	9606.ENSP00000304643	9606.ENSP00000274364	0	0	0	0	0	0.149	0	0.879	0.892
CALML6	RASA1	9606.ENSP00000304643	9606.ENSP00000274376	0	0	0	0	0	0	0	0.643	0.643
CALML6	FGF18	9606.ENSP00000304643	9606.ENSP00000274625	0	0	0	0	0	0.104	0	0.566	0.594
CALML6	MYLK4	9606.ENSP00000304643	9606.ENSP00000274643	0	0	0	0	0.092	0.129	0.650	0.118	0.723
CALML6	EGFR	9606.ENSP00000304643	9606.ENSP00000275493	0	0	0	0	0	0	0	0.809	0.809
CALML6	NTRK2	9606.ENSP00000304643	9606.ENSP00000277120	0	0	0	0	0	0.099	0	0.645	0.667
CALML6	AKAP6	9606.ENSP00000304643	9606.ENSP00000280979	0	0	0	0	0.044	0	0	0.480	0.481
CALML6	KCNE4	9606.ENSP00000304643	9606.ENSP00000281830	0	0	0	0	0	0	0	0.475	0.475
CALML6	CAMK4	9606.ENSP00000304643	9606.ENSP00000282356	0	0	0	0	0.067	0.129	0.900	0.986	0.998
CALML6	JPH3	9606.ENSP00000304643	9606.ENSP00000284262	0	0	0	0	0	0.096	0	0.491	0.520
CALML6	NRGN	9606.ENSP00000304643	9606.ENSP00000284292	0	0	0	0	0	0	0	0.992	0.992
CALML6	PPP1R3A	9606.ENSP00000304643	9606.ENSP00000284601	0	0	0	0	0.067	0	0.650	0.125	0.689
CALML6	ADCY8	9606.ENSP00000304643	9606.ENSP00000286355	0	0	0	0	0	0.045	0.900	0.931	0.992
CALML6	GNAQ	9606.ENSP00000304643	9606.ENSP00000286548	0	0	0	0	0	0	0	0.570	0.570
CALML6	CACNA1D	9606.ENSP00000304643	9606.ENSP00000288139	0	0	0	0	0	0.136	0.900	0.846	0.985
CALML6	ERC2	9606.ENSP00000304643	9606.ENSP00000288221	0	0	0	0	0	0.045	0	0.889	0.889
CALML6	WDR66	9606.ENSP00000304643	9606.ENSP00000288912	0	0	0	0	0	0.109	0	0.361	0.406
CALML6	CALM3	9606.ENSP00000304643	9606.ENSP00000291295	0	0	0.058	0.914	0	0	0.900	0.969	0.996
CALML6	S100A1	9606.ENSP00000304643	9606.ENSP00000292169	0	0	0	0	0.080	0.116	0	0.688	0.724
CALML6	GRIN2C	9606.ENSP00000304643	9606.ENSP00000293190	0	0	0	0	0.042	0.060	0.650	0.276	0.741
CALML6	GRASP	9606.ENSP00000304643	9606.ENSP00000293662	0	0	0	0	0.042	0.077	0	0.486	0.506
CALML6	ADCY9	9606.ENSP00000304643	9606.ENSP00000294016	0	0	0	0	0	0.045	0.650	0.385	0.776
CALML6	CAPN13	9606.ENSP00000304643	9606.ENSP00000295055	0	0	0	0	0.063	0.108	0	0.516	0.560
CALML6	SYN1	9606.ENSP00000304643	9606.ENSP00000295987	0	0	0	0	0	0.072	0	0.755	0.763
CALML6	CAMK2N2	9606.ENSP00000304643	9606.ENSP00000296238	0	0	0	0	0	0	0	0.648	0.648
CALML6	RHO	9606.ENSP00000304643	9606.ENSP00000296271	0	0	0	0	0.044	0	0	0.902	0.902
CALML6	CYTH3	9606.ENSP00000304643	9606.ENSP00000297044	0	0	0	0	0	0	0	0.454	0.454
CALML6	MYOZ3	9606.ENSP00000304643	9606.ENSP00000297130	0	0	0	0	0.054	0.096	0	0.509	0.543
CALML6	ADCY1	9606.ENSP00000304643	9606.ENSP00000297323	0	0	0	0	0	0.045	0.900	0.763	0.975
CALML6	NOS3	9606.ENSP00000304643	9606.ENSP00000297494	0	0	0	0	0	0.046	0.900	0.996	0.999
CALML6	GEM	9606.ENSP00000304643	9606.ENSP00000297596	0	0	0	0	0.074	0.097	0	0.459	0.509
CALML6	NFATC3	9606.ENSP00000304643	9606.ENSP00000300659	0	0	0	0	0	0	0	0.723	0.723
CALML6	LALBA	9606.ENSP00000304643	9606.ENSP00000301046	0	0	0	0	0	0.049	0	0.411	0.415
CALML6	PPP1R14A	9606.ENSP00000304643	9606.ENSP00000301242	0	0	0	0	0	0	0	0.541	0.541
CALML6	TRPV3	9606.ENSP00000304643	9606.ENSP00000301365	0	0	0	0	0.060	0.126	0	0.612	0.653
CALML6	MAP2K1	9606.ENSP00000304643	9606.ENSP00000302486	0	0	0	0	0.086	0.067	0	0.449	0.490
CALML6	NUDT9	9606.ENSP00000304643	9606.ENSP00000303575	0	0	0	0	0	0	0	0.441	0.441
CALML6	DCLK2	9606.ENSP00000304643	9606.ENSP00000303887	0	0	0	0	0	0.125	0	0.405	0.457
CALML6	THOP1	9606.ENSP00000304643	9606.ENSP00000304467	0	0	0	0	0	0.058	0	0.655	0.661
CALML6	RAB3B	9606.ENSP00000304643	9606.ENSP00000360718	0	0	0	0	0.044	0.046	0	0.399	0.404
CALML6	PLPPR4	9606.ENSP00000304643	9606.ENSP00000359204	0	0	0	0	0	0.054	0	0.399	0.407
CALML6	BCL2L1	9606.ENSP00000304643	9606.ENSP00000365230	0	0	0	0	0	0	0	0.414	0.414
CALML6	KCNE1	9606.ENSP00000304643	9606.ENSP00000382226	0	0	0	0	0	0	0	0.419	0.418
CALML6	ORAI2	9606.ENSP00000304643	9606.ENSP00000348752	0	0	0	0	0	0	0	0.420	0.420
CALML6	PRKCD	9606.ENSP00000304643	9606.ENSP00000331602	0	0	0	0	0	0.077	0	0.403	0.425
CALML6	NEXN	9606.ENSP00000304643	9606.ENSP00000333938	0	0	0	0	0	0	0	0.431	0.431
CALML6	ORAI3	9606.ENSP00000304643	9606.ENSP00000322249	0	0	0	0	0	0	0	0.435	0.435
CALML6	MCU	9606.ENSP00000304643	9606.ENSP00000362144	0	0	0	0	0	0	0	0.440	0.440
CALML6	IQCK	9606.ENSP00000304643	9606.ENSP00000324901	0	0	0	0	0	0	0	0.440	0.440
CALML6	VAV1	9606.ENSP00000304643	9606.ENSP00000472929	0	0	0	0	0	0	0	0.441	0.441
CALML6	ARPP21	9606.ENSP00000304643	9606.ENSP00000412326	0	0	0	0	0.042	0	0	0.444	0.444
CALML6	LIN7A	9606.ENSP00000304643	9606.ENSP00000447488	0	0	0	0	0	0	0	0.445	0.445
CALML6	CACNA1E	9606.ENSP00000304643	9606.ENSP00000356545	0	0	0	0	0	0.136	0	0.385	0.446
CALML6	ITPKB	9606.ENSP00000304643	9606.ENSP00000411152	0	0	0	0	0	0.062	0	0.433	0.446
CALML6	RPS6KA1	9606.ENSP00000304643	9606.ENSP00000435412	0	0	0	0	0	0	0	0.446	0.446
CALML6	TRPV2	9606.ENSP00000304643	9606.ENSP00000342222	0	0	0	0	0	0.126	0	0.400	0.453
CALML6	SESTD1	9606.ENSP00000304643	9606.ENSP00000415332	0	0	0	0	0	0	0	0.454	0.454
CALML6	NOX1	9606.ENSP00000304643	9606.ENSP00000362057	0	0	0	0	0	0.153	0	0.382	0.454
CALML6	GRK4	9606.ENSP00000304643	9606.ENSP00000381129	0	0	0	0	0.042	0.094	0	0.421	0.454
CALML6	PACS2	9606.ENSP00000304643	9606.ENSP00000393559	0	0	0	0	0	0	0	0.458	0.457
CALML6	PTH1R	9606.ENSP00000304643	9606.ENSP00000402723	0	0	0	0	0	0	0	0.458	0.458
CALML6	PNCK	9606.ENSP00000304643	9606.ENSP00000405950	0	0	0	0	0.069	0.129	0	0.386	0.459
CALML6	PHKG1	9606.ENSP00000304643	9606.ENSP00000445440	0	0	0	0	0.131	0.095	0	0.369	0.460
CALML6	SPTA1	9606.ENSP00000304643	9606.ENSP00000495214	0	0	0	0	0	0.064	0	0.451	0.464
CALML6	GRB10	9606.ENSP00000304643	9606.ENSP00000493728	0	0	0	0	0	0.159	0	0.391	0.465
CALML6	RABIF	9606.ENSP00000304643	9606.ENSP00000356231	0	0	0	0	0	0	0	0.466	0.466
CALML6	BRAF	9606.ENSP00000304643	9606.ENSP00000419060	0	0	0	0	0	0.099	0	0.438	0.472
CALML6	PRKD3	9606.ENSP00000304643	9606.ENSP00000368356	0	0	0	0	0	0	0	0.472	0.472
CALML6	ANXA11	9606.ENSP00000304643	9606.ENSP00000398610	0	0	0	0	0.055	0	0	0.470	0.478
CALML6	PAWR	9606.ENSP00000304643	9606.ENSP00000328088	0	0	0	0	0	0	0	0.478	0.478
CALML6	IQSEC2	9606.ENSP00000304643	9606.ENSP00000495726	0	0	0	0	0	0	0	0.480	0.480
CALML6	P3H3	9606.ENSP00000304643	9606.ENSP00000478600	0	0	0	0	0	0	0	0.480	0.480
CALML6	MEF2B	9606.ENSP00000304643	9606.ENSP00000402154	0	0	0	0	0.096	0.053	0	0.444	0.482
CALML6	FGFR1	9606.ENSP00000304643	9606.ENSP00000393312	0	0	0	0	0	0	0	0.488	0.488
CALML6	IQCA1	9606.ENSP00000304643	9606.ENSP00000407213	0	0	0	0	0	0.046	0	0.487	0.490
CALML6	MYOZ2	9606.ENSP00000304643	9606.ENSP00000306997	0	0	0	0	0.053	0	0	0.484	0.490
CALML6	DCAF6	9606.ENSP00000304643	9606.ENSP00000356814	0	0	0	0	0	0	0	0.494	0.493
CALML6	ARRB2	9606.ENSP00000304643	9606.ENSP00000403701	0	0	0	0	0	0	0	0.498	0.498
CALML6	RASGRP1	9606.ENSP00000304643	9606.ENSP00000310244	0	0	0	0	0	0.045	0	0.496	0.499
CALML6	ARRB1	9606.ENSP00000304643	9606.ENSP00000409581	0	0	0	0	0	0	0	0.501	0.501
CALML6	STRC	9606.ENSP00000304643	9606.ENSP00000401513	0	0	0	0	0	0.109	0	0.463	0.501
CALML6	CACNA1F	9606.ENSP00000304643	9606.ENSP00000365441	0	0	0	0	0	0.136	0	0.447	0.502
CALML6	PLA2G10	9606.ENSP00000304643	9606.ENSP00000393847	0	0	0	0	0.055	0	0	0.496	0.503
CALML6	TMSB4X	9606.ENSP00000304643	9606.ENSP00000370010	0	0	0	0	0	0	0	0.504	0.504
CALML6	NTRK1	9606.ENSP00000304643	9606.ENSP00000431418	0	0	0	0	0	0.099	0	0.472	0.504
CALML6	HOMER2	9606.ENSP00000304643	9606.ENSP00000305632	0	0	0	0	0	0	0	0.507	0.507
CALML6	MYO7B	9606.ENSP00000304643	9606.ENSP00000415090	0	0	0	0	0	0.140	0	0.450	0.507
CALML6	MRVI1	9606.ENSP00000304643	9606.ENSP00000412130	0	0	0	0	0	0.095	0	0.480	0.509
CALML6	P2RX7	9606.ENSP00000304643	9606.ENSP00000330696	0	0	0	0	0	0	0	0.510	0.510
CALML6	SPTBN1	9606.ENSP00000304643	9606.ENSP00000349259	0	0	0	0	0	0	0	0.511	0.511
CALML6	ANTXR2	9606.ENSP00000304643	9606.ENSP00000306185	0	0	0	0	0	0.104	0	0.477	0.511
CALML6	GJA8	9606.ENSP00000304643	9606.ENSP00000358238	0	0	0	0	0	0	0	0.512	0.512
CALML6	PDP1	9606.ENSP00000304643	9606.ENSP00000379503	0	0	0	0	0	0.126	0	0.467	0.514
CALML6	CALU	9606.ENSP00000304643	9606.ENSP00000438248	0	0	0	0	0	0.069	0	0.502	0.516
CALML6	SPTBN4	9606.ENSP00000304643	9606.ENSP00000469242	0	0	0	0	0	0	0	0.516	0.516
CALML6	PDE5A	9606.ENSP00000304643	9606.ENSP00000347046	0	0	0	0	0	0	0	0.518	0.518
CALML6	CNP	9606.ENSP00000304643	9606.ENSP00000377470	0	0	0	0	0	0.078	0	0.499	0.518
CALML6	CAPNS1	9606.ENSP00000304643	9606.ENSP00000464849	0	0	0	0	0.059	0	0	0.510	0.519
CALML6	MYO1D	9606.ENSP00000304643	9606.ENSP00000324527	0	0	0	0	0	0.093	0	0.494	0.521
CALML6	CFAP54	9606.ENSP00000304643	9606.ENSP00000431759	0	0	0	0	0	0.115	0	0.484	0.523
CALML6	CCND3	9606.ENSP00000304643	9606.ENSP00000362082	0	0	0	0	0	0.071	0	0.511	0.526
CALML6	HOMER3	9606.ENSP00000304643	9606.ENSP00000439937	0	0	0	0	0	0	0	0.527	0.527
CALML6	ARHGEF1	9606.ENSP00000304643	9606.ENSP00000337261	0	0	0	0	0	0	0	0.528	0.528
CALML6	PDE4A	9606.ENSP00000304643	9606.ENSP00000370078	0	0	0	0	0	0	0	0.529	0.529
CALML6	PRKCB	9606.ENSP00000304643	9606.ENSP00000496129	0	0	0	0	0	0	0	0.530	0.530
CALML6	FBXL2	9606.ENSP00000304643	9606.ENSP00000417601	0	0	0	0	0	0.063	0	0.521	0.531
CALML6	ANO2	9606.ENSP00000304643	9606.ENSP00000348453	0	0	0	0	0	0	0	0.534	0.534
CALML6	RAPGEF4	9606.ENSP00000304643	9606.ENSP00000380271	0	0	0	0	0	0	0	0.541	0.541
CALML6	CLIP1	9606.ENSP00000304643	9606.ENSP00000479322	0	0	0	0	0	0.044	0	0.540	0.541
CALML6	DAP	9606.ENSP00000304643	9606.ENSP00000394163	0	0	0	0	0	0	0	0.542	0.542
CALML6	FGF13	9606.ENSP00000304643	9606.ENSP00000396198	0	0	0	0	0	0.104	0	0.513	0.544
CALML6	JPH4	9606.ENSP00000304643	9606.ENSP00000380307	0	0	0	0	0	0.096	0	0.517	0.544
CALML6	CAPN14	9606.ENSP00000304643	9606.ENSP00000385247	0	0	0	0	0.063	0.108	0	0.500	0.546
CALML6	GRK5	9606.ENSP00000304643	9606.ENSP00000376609	0	0	0	0	0	0.094	0	0.521	0.547
CALML6	KCNN1	9606.ENSP00000304643	9606.ENSP00000476519	0	0	0	0	0.056	0.161	0	0.475	0.547
CALML6	TRPV6	9606.ENSP00000304643	9606.ENSP00000352358	0	0	0	0	0	0.126	0	0.505	0.549
CALML6	IGF1R	9606.ENSP00000304643	9606.ENSP00000497069	0	0	0	0	0	0.099	0	0.522	0.551
CALML6	PRKG1	9606.ENSP00000304643	9606.ENSP00000363092	0	0	0	0	0	0.045	0	0.554	0.556
CALML6	GRB7	9606.ENSP00000304643	9606.ENSP00000403459	0	0	0	0	0	0.159	0	0.496	0.558
CALML6	P2RX4	9606.ENSP00000304643	9606.ENSP00000353032	0	0	0	0	0	0	0	0.559	0.559
CALML6	CSN3	9606.ENSP00000304643	9606.ENSP00000304822	0	0	0	0	0	0.071	0	0.547	0.561
CALML6	TRPC4	9606.ENSP00000304643	9606.ENSP00000486109	0	0	0	0	0	0.144	0	0.510	0.562
CALML6	NEDD4L	9606.ENSP00000304643	9606.ENSP00000383199	0	0	0	0	0	0.076	0	0.546	0.562
CALML6	MYO1B	9606.ENSP00000304643	9606.ENSP00000376132	0	0	0	0	0	0.093	0	0.538	0.563
CALML6	JPH1	9606.ENSP00000304643	9606.ENSP00000344488	0	0	0	0	0.044	0.096	0	0.537	0.564
CALML6	PPP1R9B	9606.ENSP00000304643	9606.ENSP00000478767	0	0	0	0	0	0.044	0	0.564	0.565
CALML6	SPATA17	9606.ENSP00000304643	9606.ENSP00000355900	0	0	0	0	0	0.189	0	0.487	0.566
CALML6	RAPGEF3	9606.ENSP00000304643	9606.ENSP00000395708	0	0	0	0	0	0	0	0.570	0.570
CALML6	CNR1	9606.ENSP00000304643	9606.ENSP00000358513	0	0	0	0	0	0	0	0.571	0.571
CALML6	CAPN3	9606.ENSP00000304643	9606.ENSP00000380349	0	0	0	0	0.083	0.108	0	0.518	0.572
CALML6	ATP2B4	9606.ENSP00000304643	9606.ENSP00000350310	0	0	0	0	0.060	0.094	0	0.542	0.576
CALML6	PLCD1	9606.ENSP00000304643	9606.ENSP00000430344	0	0	0	0	0	0	0	0.577	0.577
CALML6	SCN9A	9606.ENSP00000304643	9606.ENSP00000386306	0	0	0	0	0	0.136	0	0.537	0.583
CALML6	LYN	9606.ENSP00000304643	9606.ENSP00000428924	0	0	0	0	0	0.099	0	0.556	0.583
CALML6	GRB2	9606.ENSP00000304643	9606.ENSP00000376345	0	0	0	0	0	0	0	0.585	0.585
CALML6	CCNL2	9606.ENSP00000304643	9606.ENSP00000383611	0	0	0	0	0.052	0	0	0.587	0.591
CALML6	FGF5	9606.ENSP00000304643	9606.ENSP00000311697	0	0	0	0	0	0.104	0	0.564	0.592
CALML6	FGF9	9606.ENSP00000304643	9606.ENSP00000371790	0	0	0	0	0	0.104	0	0.564	0.592
CALML6	FGF16	9606.ENSP00000304643	9606.ENSP00000399324	0	0	0	0	0	0.104	0	0.565	0.593
CALML6	FGF3	9606.ENSP00000304643	9606.ENSP00000334122	0	0	0	0	0.043	0.104	0	0.564	0.593
CALML6	FGF8	9606.ENSP00000304643	9606.ENSP00000321797	0	0	0	0	0.042	0.104	0	0.566	0.594
CALML6	CAMTA1	9606.ENSP00000304643	9606.ENSP00000306522	0	0	0	0	0	0	0	0.595	0.595
CALML6	PDE4D	9606.ENSP00000304643	9606.ENSP00000345502	0	0	0	0	0	0	0	0.596	0.596
CALML6	SPTAN1	9606.ENSP00000304643	9606.ENSP00000487444	0	0	0	0	0	0.064	0	0.588	0.597
CALML6	CAPN6	9606.ENSP00000304643	9606.ENSP00000317214	0	0	0	0	0.063	0.108	0	0.560	0.600
CALML6	CAPN5	9606.ENSP00000304643	9606.ENSP00000498132	0	0	0	0	0.063	0.108	0	0.562	0.602
CALML6	JPH2	9606.ENSP00000304643	9606.ENSP00000362071	0	0	0	0	0.054	0.096	0	0.574	0.603
CALML6	RGS19	9606.ENSP00000304643	9606.ENSP00000378483	0	0	0	0	0	0.046	0	0.601	0.603
CALML6	AQP6	9606.ENSP00000304643	9606.ENSP00000320247	0	0	0	0	0.070	0.133	0	0.551	0.606
CALML6	VIP	9606.ENSP00000304643	9606.ENSP00000356213	0	0	0	0	0	0	0	0.606	0.606
CALML6	IQGAP3	9606.ENSP00000304643	9606.ENSP00000354451	0	0	0	0	0	0.149	0	0.558	0.608
CALML6	OBSCN	9606.ENSP00000304643	9606.ENSP00000455507	0	0	0	0	0.060	0.125	0	0.563	0.609
CALML6	MYO9A	9606.ENSP00000304643	9606.ENSP00000348349	0	0	0	0	0	0.267	0	0.489	0.610
CALML6	MYO10	9606.ENSP00000304643	9606.ENSP00000421280	0	0	0	0	0	0.140	0	0.566	0.611
CALML6	RAF1	9606.ENSP00000304643	9606.ENSP00000401888	0	0	0	0	0	0.099	0	0.586	0.611
CALML6	KCNQ5	9606.ENSP00000304643	9606.ENSP00000345055	0	0	0	0	0	0.129	0	0.573	0.612
CALML6	PICK1	9606.ENSP00000304643	9606.ENSP00000385205	0	0	0	0	0	0.091	0	0.591	0.612
CALML6	CDC42	9606.ENSP00000304643	9606.ENSP00000497733	0	0	0	0	0.074	0.097	0	0.574	0.612
CALML6	MAP6D1	9606.ENSP00000304643	9606.ENSP00000314560	0	0	0	0	0	0.096	0	0.593	0.616
CALML6	HOMER1	9606.ENSP00000304643	9606.ENSP00000334382	0	0	0	0	0	0	0	0.618	0.618
CALML6	MYO9B	9606.ENSP00000304643	9606.ENSP00000471457	0	0	0	0	0	0.267	0	0.504	0.621
CALML6	RGS10	9606.ENSP00000304643	9606.ENSP00000358099	0	0	0	0	0	0.046	0	0.622	0.624
CALML6	PFN3	9606.ENSP00000304643	9606.ENSP00000351379	0	0	0	0	0.087	0.051	0	0.602	0.625
CALML6	PFN4	9606.ENSP00000304643	9606.ENSP00000322170	0	0	0	0	0.087	0.051	0	0.603	0.626
CALML6	CAMTA2	9606.ENSP00000304643	9606.ENSP00000412886	0	0	0	0	0	0	0	0.627	0.627
CALML6	ANXA8	9606.ENSP00000304643	9606.ENSP00000478026	0	0	0	0	0.055	0	0	0.627	0.633
CALML6	EZR	9606.ENSP00000304643	9606.ENSP00000338934	0	0	0	0	0	0.045	0	0.635	0.636
CALML6	TRIM63	9606.ENSP00000304643	9606.ENSP00000363390	0	0	0	0	0.082	0	0	0.622	0.638
CALML6	MYBPC2	9606.ENSP00000304643	9606.ENSP00000350332	0	0	0	0	0.072	0.125	0	0.590	0.638
CALML6	FN1	9606.ENSP00000304643	9606.ENSP00000346839	0	0	0	0	0	0	0	0.642	0.642
CALML6	SLC29A1	9606.ENSP00000304643	9606.ENSP00000498610	0	0	0	0	0	0	0	0.644	0.644
CALML6	TBC1D4	9606.ENSP00000304643	9606.ENSP00000366863	0	0	0	0	0	0.076	0	0.635	0.649
CALML6	PPP1R3B	9606.ENSP00000304643	9606.ENSP00000308318	0	0	0	0	0	0	0.650	0	0.650
CALML6	PPP1R3D	9606.ENSP00000304643	9606.ENSP00000360035	0	0	0	0	0	0	0.650	0	0.650
CALML6	PPP1R3E	9606.ENSP00000304643	9606.ENSP00000408288	0	0	0	0	0	0	0.650	0	0.650
CALML6	CIB1	9606.ENSP00000304643	9606.ENSP00000479860	0	0	0	0	0	0.057	0	0.645	0.651
CALML6	IRS1	9606.ENSP00000304643	9606.ENSP00000304895	0	0	0	0	0	0.109	0	0.627	0.653
CALML6	GUCA1A-2	9606.ENSP00000304643	9606.ENSP00000362049	0	0	0	0	0	0.102	0	0.630	0.654
CALML6	STIM1	9606.ENSP00000304643	9606.ENSP00000478059	0	0	0	0	0	0	0	0.655	0.655
CALML6	ANO1	9606.ENSP00000304643	9606.ENSP00000347454	0	0	0	0	0	0	0	0.657	0.657
CALML6	GRM7	9606.ENSP00000304643	9606.ENSP00000350348	0	0	0	0	0	0.153	0	0.614	0.659
CALML6	SYN2	9606.ENSP00000304643	9606.ENSP00000480050	0	0	0	0	0	0.072	0	0.650	0.661
CALML6	SYN3	9606.ENSP00000304643	9606.ENSP00000351614	0	0	0	0	0	0.072	0	0.651	0.662
CALML6	STK11	9606.ENSP00000304643	9606.ENSP00000324856	0	0	0	0	0.044	0.128	0.161	0.581	0.667
CALML6	PLA2G2A	9606.ENSP00000304643	9606.ENSP00000383364	0	0	0	0	0.055	0	0	0.665	0.669
CALML6	CAMK2D	9606.ENSP00000304643	9606.ENSP00000425824	0	0	0	0	0	0.254	0	0.581	0.674
CALML6	AKAP1	9606.ENSP00000304643	9606.ENSP00000478212	0	0	0	0	0	0	0	0.675	0.675
CALML6	MYO7A	9606.ENSP00000304643	9606.ENSP00000386331	0	0	0	0	0	0.140	0	0.639	0.676
CALML6	FYN	9606.ENSP00000304643	9606.ENSP00000346671	0	0	0	0	0	0.099	0	0.659	0.680
